,MA1_9,MA2_9,MA3_9,MA1_12,MA2_12,MA3_12,MOM(1),MOM(2),MOM(3),MOM(6),MOM(9),MOM(12)
532,1,0,0,0,0,0,0,0,0,1,1,1
533,1,1,0,0,0,0,1,0,0,1,1,1
534,1,1,1,1,1,1,0,0,0,0,1,1
535,1,1,1,1,1,1,1,0,0,0,0,0
536,1,1,1,1,1,1,0,0,0,0,0,0
537,1,1,1,1,1,1,0,0,0,0,0,0
538,1,1,1,1,1,1,0,0,0,0,0,0
539,1,1,1,1,1,1,1,1,0,0,0,0
540,1,1,1,1,1,1,0,1,1,0,0,0
541,0,1,1,1,1,1,1,1,1,0,0,0
542,1,1,1,1,1,1,0,0,0,0,0,0
543,1,1,1,1,1,1,0,0,0,0,0,0
544,1,1,1,1,1,1,0,0,0,0,0,0
545,1,1,1,1,1,1,1,1,0,0,0,0
546,1,1,1,1,1,1,0,0,0,0,0,0
547,1,1,1,1,1,1,1,0,0,0,0,0
548,1,1,1,1,1,1,0,0,0,0,0,0
549,1,1,1,1,1,1,1,0,1,0,0,0
550,1,1,1,1,1,1,0,1,0,0,0,0
551,1,1,1,1,1,1,1,0,1,0,0,0
552,1,1,1,1,1,1,0,1,0,0,0,0
553,0,0,0,0,0,1,1,1,1,1,1,0
554,0,0,0,0,0,0,1,1,1,1,1,0
555,1,0,0,1,0,0,0,0,1,0,1,0
556,0,0,0,0,1,0,1,0,0,1,1,1
557,0,0,0,0,0,0,1,1,0,1,1,1
558,0,0,0,0,0,0,1,1,1,1,1,1
559,0,0,0,0,0,0,1,1,1,1,1,1
560,0,0,0,0,0,0,0,1,1,1,1,1
561,1,0,0,0,0,0,0,0,0,1,1,1
562,0,0,0,0,0,0,1,1,0,1,1,1
563,0,0,0,0,0,0,1,1,1,1,1,1
564,0,0,0,0,0,0,1,1,1,1,1,1
565,0,0,0,0,0,0,0,1,1,1,1,1
566,0,0,0,0,0,0,1,1,1,1,1,1
567,0,0,0,0,0,0,0,1,0,1,1,1
568,0,0,0,0,0,0,1,1,1,1,1,1
569,0,0,0,0,0,0,0,0,0,1,1,1
570,1,1,0,1,0,0,0,0,0,0,1,1
571,1,1,1,1,1,0,1,0,0,0,1,1
572,0,1,1,0,0,0,1,1,1,0,1,1
573,1,1,1,1,0,1,0,1,1,0,0,1
574,0,0,0,0,0,0,1,1,1,1,1,1
575,0,0,0,0,0,0,1,1,1,1,1,1
576,0,0,0,0,0,0,1,1,1,1,1,1
577,0,0,0,0,0,0,1,1,1,1,1,1
578,0,0,0,0,0,0,0,1,1,1,1,1
579,0,0,0,0,0,0,1,1,1,1,1,1
580,0,0,0,0,0,0,0,0,0,1,1,1
581,1,1,0,0,0,0,1,0,0,0,1,1
582,0,1,1,0,0,0,1,1,0,1,1,1
583,1,0,1,0,0,0,0,1,1,0,1,1
584,0,0,0,0,0,0,1,1,1,1,1,1
585,0,0,0,0,0,0,1,1,1,1,1,1
586,0,0,0,0,0,0,0,0,1,1,0,1
587,1,1,0,1,1,0,0,0,0,0,0,0
588,1,1,1,1,1,1,1,0,0,0,0,0
589,1,1,1,1,1,1,0,0,0,0,0,0
590,1,1,1,1,1,1,1,0,0,0,0,0
591,1,1,1,1,1,1,0,1,0,0,0,0
592,1,1,1,1,1,1,1,1,1,0,0,0
593,1,1,1,1,1,1,1,1,1,0,0,0
594,1,1,1,1,1,1,0,1,1,0,0,0
595,1,0,0,1,1,1,0,0,1,1,0,0
596,1,0,0,1,1,1,0,0,0,1,0,0
597,0,0,0,1,1,1,1,0,0,1,0,0
598,0,0,0,0,1,1,1,1,1,1,1,0
599,0,0,0,0,0,0,1,1,1,1,1,0
600,0,0,0,0,0,0,1,1,1,1,1,0
601,1,1,0,1,0,0,0,0,0,0,0,1
602,1,1,1,1,1,0,1,0,0,0,0,1
603,1,1,1,1,1,1,0,1,0,0,0,1
604,1,1,1,1,1,1,0,0,0,0,0,0
605,1,1,1,1,1,1,1,0,0,0,0,0
606,1,1,1,1,1,1,1,1,0,0,0,0
607,0,0,1,0,0,1,1,1,1,1,1,1
608,0,0,0,0,0,0,0,1,1,1,0,0
609,0,0,0,0,0,0,1,0,1,1,0,0
610,0,0,0,0,0,0,1,1,1,1,1,1
611,0,0,0,0,0,0,1,1,1,1,1,0
612,0,0,0,0,0,0,1,1,1,1,1,0
613,0,0,0,0,0,0,0,0,0,0,1,1
614,1,1,1,1,1,0,0,0,0,0,1,0
615,1,1,1,1,1,1,1,0,0,0,0,0
616,1,1,1,1,1,1,1,1,0,0,0,1
617,1,1,1,1,1,1,0,0,0,0,0,1
618,1,1,1,1,1,1,0,0,0,0,0,0
619,1,1,1,1,1,1,0,0,0,0,0,0
620,1,1,1,1,1,1,1,1,0,0,0,0
621,1,1,1,1,1,1,0,1,0,0,0,0
622,1,1,1,1,1,1,1,0,1,0,0,0
623,1,1,1,1,1,1,0,0,0,0,0,0
624,1,1,1,1,1,1,0,0,0,0,0,0
625,1,1,1,1,1,1,0,0,0,0,0,0
626,1,1,1,1,1,1,1,1,0,0,0,0
627,1,1,1,1,1,1,0,1,0,0,0,0
628,1,1,1,1,1,1,1,1,1,0,0,0
629,1,1,1,1,1,1,0,1,0,0,0,0
630,1,1,1,1,1,1,1,0,1,0,0,0
631,1,1,1,1,1,1,0,0,0,0,0,0
632,1,1,1,1,1,1,0,0,0,0,0,0
633,1,1,1,1,1,1,0,0,0,0,0,0
634,1,1,1,1,1,1,1,0,0,0,0,0
635,1,1,1,1,1,1,1,1,1,0,0,0
636,0,0,1,0,0,1,1,1,1,0,0,0
637,1,0,0,1,0,1,0,0,1,1,0,0
638,1,1,1,1,1,1,0,0,0,0,0,0
639,1,1,1,1,1,1,1,0,0,0,0,0
640,1,1,1,1,1,1,0,0,0,0,0,0
641,1,1,1,1,1,1,1,1,1,0,0,0
642,1,1,1,1,1,1,1,1,1,0,0,0
643,0,0,0,0,0,0,1,1,1,1,1,1
644,0,0,0,0,0,0,0,1,1,1,0,0
645,0,0,0,0,0,0,1,0,1,1,0,1
646,0,0,0,0,0,0,1,1,1,1,1,1
647,0,0,0,0,0,0,0,1,1,1,1,1
648,0,0,0,0,0,0,0,0,1,1,1,1
649,0,0,0,0,0,0,0,0,0,1,1,1
650,0,0,0,0,0,0,1,1,0,1,1,1
651,0,0,0,0,0,0,0,1,0,1,1,1
652,0,0,0,0,0,0,1,1,1,1,1,1
653,1,0,0,0,0,0,0,0,0,0,1,1
654,1,1,1,1,1,0,0,0,0,0,0,1
655,1,1,1,1,1,1,0,0,0,0,0,0
656,1,1,1,1,1,1,0,0,0,0,0,0
657,1,1,1,1,1,1,1,1,0,0,0,0
658,0,1,1,1,1,1,1,1,1,0,0,0
659,1,0,1,1,1,1,0,1,1,0,0,0
660,0,1,0,1,1,1,1,0,1,1,0,0
661,0,0,0,0,1,1,1,1,0,1,0,0
662,0,0,0,1,1,1,0,0,0,1,0,0
663,0,0,0,1,1,1,1,0,0,1,1,0
664,1,0,0,1,1,1,0,0,0,0,1,0
665,1,1,1,1,1,0,0,0,0,0,1,0
666,1,1,1,0,0,0,1,1,1,0,1,1
667,0,0,0,0,0,0,1,1,1,1,0,1
668,0,0,0,0,0,0,0,1,1,1,1,1
669,0,0,0,0,0,0,0,0,1,1,1,1
670,1,0,0,1,0,0,0,0,0,1,0,0
671,1,1,1,1,1,1,0,0,0,0,0,0
672,1,1,1,1,1,1,1,0,0,0,0,0
673,1,1,1,1,1,1,0,0,0,0,0,0
674,1,1,1,1,1,1,1,1,1,0,0,0
675,1,1,1,1,1,1,0,0,0,0,0,0
676,1,1,1,1,1,1,0,0,0,0,0,0
677,1,1,1,1,1,1,0,0,0,0,0,0
678,1,1,1,1,1,1,1,0,0,0,0,0
679,1,1,1,1,1,1,0,0,0,0,0,0
680,1,1,1,1,1,1,1,0,0,0,0,0
681,1,1,1,1,1,1,1,1,0,0,0,0
682,1,1,1,1,1,1,0,0,0,0,0,0
683,1,1,1,1,1,1,1,0,1,0,0,0
684,0,1,1,1,1,1,1,1,1,0,0,0
685,0,0,0,0,0,0,1,1,1,1,1,1
686,0,0,0,0,0,0,0,1,1,1,1,0
687,1,0,0,1,0,0,0,0,0,0,0,0
688,0,0,0,0,0,0,1,0,0,1,1,0
689,0,0,0,0,0,0,1,1,1,1,1,1
690,0,0,0,0,0,0,1,1,1,1,1,1
691,0,0,0,0,0,0,1,1,1,0,1,1
692,1,1,0,1,0,0,0,0,0,0,0,0
693,1,1,1,1,1,1,0,0,0,0,0,0
694,1,1,1,1,1,1,1,0,0,0,0,1
695,1,1,1,1,1,1,0,0,0,0,0,0
696,1,1,1,1,1,1,0,0,0,0,0,0
697,1,1,1,1,1,1,0,0,0,0,0,0
698,1,1,1,1,1,1,0,0,0,0,0,0
699,1,1,1,1,1,1,1,0,0,0,0,0
700,1,1,1,1,1,1,0,0,0,0,0,0
701,1,1,1,1,1,1,1,0,0,0,0,0
702,1,1,1,1,1,1,1,1,0,0,0,0
703,0,0,1,0,1,1,1,1,1,1,0,0
704,0,0,0,0,0,1,1,1,1,1,0,0
705,0,0,0,0,0,0,1,1,1,1,1,0
706,0,0,0,0,0,0,1,1,1,1,1,1
707,0,0,0,0,0,0,1,1,1,1,1,1
708,0,0,0,0,0,0,1,1,1,1,1,1
709,0,0,0,0,0,0,0,0,1,1,1,1
710,0,0,0,0,0,0,1,1,1,1,1,1
711,1,0,0,0,0,0,0,0,0,1,1,1
712,1,1,0,0,0,0,0,0,0,0,1,1
713,1,1,1,1,1,1,0,0,0,0,0,1
714,1,1,1,1,1,1,1,0,0,0,0,1
715,1,1,1,1,1,1,1,1,0,0,0,0
716,1,1,1,1,1,1,1,1,1,0,0,1
717,1,1,1,1,1,1,1,1,1,0,0,0
718,1,1,1,1,1,1,0,0,1,0,0,0
719,1,1,1,1,1,1,0,0,0,1,0,0
720,0,0,0,1,1,1,1,1,0,1,0,0
721,0,0,0,0,0,1,1,1,1,1,0,0
722,0,0,0,0,0,0,1,1,1,1,1,0
723,0,0,0,0,0,0,1,1,1,1,1,0
724,1,0,0,0,0,0,0,0,0,1,1,0
725,0,1,0,0,0,0,1,0,0,1,1,1
726,0,0,0,0,0,0,1,1,0,1,1,1
727,0,0,0,0,0,0,1,1,1,1,1,1
728,0,0,0,0,0,0,1,1,1,1,1,1
729,0,0,0,0,0,0,0,1,1,0,1,1
730,1,1,0,1,1,0,0,0,0,0,0,1
731,1,1,1,1,1,1,0,0,0,0,0,0
732,1,1,1,1,1,1,1,0,0,0,0,0
733,1,1,1,1,1,1,1,1,1,0,1,0
734,0,0,0,0,0,0,1,1,1,1,1,1
735,0,0,0,0,0,0,0,1,1,1,1,1
736,0,0,0,0,0,0,1,0,1,1,1,1
737,0,0,0,0,0,0,1,1,1,1,1,1
738,0,0,0,0,0,0,0,1,1,1,1,1
739,0,0,0,0,0,0,1,0,1,1,1,1
740,0,0,0,0,0,0,1,1,0,1,1,1
741,0,0,0,0,0,0,1,1,1,1,1,1
742,0,0,0,0,0,0,1,1,1,1,1,1
743,0,0,0,0,0,0,0,0,0,0,1,1
744,0,0,0,0,0,0,1,0,0,1,1,1
745,0,0,0,0,0,0,1,1,1,1,1,1
746,0,0,0,0,0,0,0,0,1,1,1,1
747,0,0,0,0,0,0,1,1,1,1,1,1
748,0,0,0,0,0,0,1,1,1,1,1,1
749,0,0,0,0,0,0,0,1,1,1,1,1
750,0,0,0,0,0,0,1,1,1,1,1,1
751,0,0,0,0,0,0,1,1,1,1,1,1
752,0,0,0,0,0,0,1,1,1,1,1,1
753,0,0,0,0,0,0,0,0,0,1,1,1
754,0,0,0,0,0,0,1,1,1,1,1,1
755,0,0,0,0,0,0,0,1,1,1,1,1
756,0,0,0,0,0,0,1,0,1,1,1,1
757,1,0,0,0,0,0,0,0,0,1,1,1
758,0,1,0,0,0,0,1,0,0,1,1,1
759,0,0,1,0,0,0,1,1,0,1,1,1
760,1,1,1,0,0,0,0,0,1,0,1,1
761,0,1,1,0,0,0,1,1,1,0,1,1
762,0,0,1,0,0,0,1,1,1,1,1,1
763,1,0,0,1,0,0,0,0,1,1,0,1
764,0,0,0,0,0,0,1,1,1,1,1,1
765,0,0,0,0,0,0,1,1,1,1,1,1
766,0,0,0,0,0,0,1,1,1,1,1,1
767,0,0,0,0,0,0,1,1,1,1,1,1
768,0,0,0,0,0,0,1,1,1,1,1,1
769,0,0,0,0,0,0,0,1,1,1,1,1
770,0,0,0,0,0,0,1,1,1,1,1,1
771,0,0,0,0,0,0,1,1,1,1,1,1
772,0,0,0,0,0,0,1,1,1,1,1,1
773,0,0,0,0,0,0,1,1,1,1,1,1
774,0,0,0,0,0,0,1,1,1,1,1,1
775,0,0,0,0,0,0,0,0,0,1,1,1
776,1,1,1,1,1,0,0,0,0,0,0,1
777,1,1,1,1,1,1,1,0,0,0,0,1
778,1,1,1,1,1,1,1,1,0,0,1,1
779,1,1,1,1,1,1,0,0,1,0,0,0
780,1,1,1,1,1,1,1,0,0,0,0,0
781,1,1,1,1,1,1,0,0,0,0,0,0
782,1,1,1,1,1,1,0,0,0,0,0,0
783,1,1,1,1,1,1,1,1,0,0,0,0
784,0,1,1,1,1,1,1,1,1,0,0,0
785,1,1,1,1,1,1,0,1,1,0,0,0
786,1,1,1,1,1,1,0,0,0,0,0,0
787,0,1,1,1,1,1,1,1,0,1,0,0
788,0,0,0,1,1,1,0,1,0,1,0,0
789,1,0,0,1,1,1,0,0,1,0,0,0
790,1,1,1,1,1,1,0,0,0,0,0,0
791,0,1,1,0,1,1,1,1,1,1,1,0
792,0,0,1,0,0,0,0,1,1,1,1,0
793,0,0,0,0,0,0,1,1,1,1,1,1
794,0,0,0,0,0,0,1,1,1,1,1,1
795,0,0,0,0,0,0,1,1,1,1,1,1
796,0,0,0,0,0,0,1,1,1,1,1,1
797,0,0,0,0,0,0,1,1,1,1,1,1
798,0,0,0,0,0,0,0,0,0,1,1,1
799,0,0,0,0,0,0,0,0,0,1,1,1
800,1,1,0,1,0,0,0,0,0,0,1,1
801,1,1,1,1,1,0,1,0,0,0,1,1
802,1,1,1,1,1,1,1,1,0,0,0,1
803,1,1,1,1,1,1,1,1,1,0,0,1
804,0,0,1,0,0,1,1,1,1,1,1,1
805,0,0,0,0,0,0,0,1,1,1,1,1
806,0,0,0,0,0,0,1,1,1,1,1,1
807,1,0,0,1,1,0,0,0,0,0,0,0
808,0,1,0,0,1,0,1,0,0,1,1,0
809,0,0,1,0,0,1,0,1,0,1,1,0
810,0,0,0,0,0,0,1,0,1,0,1,1
811,0,0,0,0,0,0,1,1,1,1,1,1
812,0,0,0,0,0,0,1,1,1,1,1,1
813,0,0,0,0,0,0,1,1,1,1,1,1
814,0,0,0,0,0,0,1,1,1,1,1,1
815,0,0,0,0,0,0,1,1,1,1,1,1
816,0,0,0,0,0,0,0,0,0,1,1,1
817,0,0,0,0,0,0,1,0,1,1,1,1
818,0,0,0,0,0,0,1,1,0,1,1,1
819,0,0,0,0,0,0,0,1,1,1,1,1
820,0,0,0,0,0,0,1,1,1,1,1,1
821,1,0,0,0,0,0,0,0,0,0,1,1
822,0,1,0,0,0,0,1,0,1,1,1,1
823,0,0,0,0,0,0,1,1,1,1,1,1
824,0,0,0,0,0,0,0,1,1,1,0,1
825,1,1,0,1,1,0,0,0,0,0,1,1
826,0,1,1,0,0,0,1,1,0,1,1,1
827,1,0,1,1,0,0,0,1,0,1,0,0
828,1,1,1,1,1,1,0,0,0,0,0,1
829,1,1,1,1,1,1,1,0,0,0,0,0
830,0,0,1,0,0,1,1,1,1,1,1,1
831,0,0,0,0,0,0,0,1,1,1,1,1
832,0,0,0,0,0,0,1,1,1,1,0,1
833,1,0,0,1,0,0,0,0,0,1,0,1
834,0,0,0,0,0,0,1,1,1,1,1,1
835,0,0,0,0,0,0,1,1,1,1,1,1
836,0,0,0,0,0,0,1,1,1,1,1,1
837,0,0,0,0,0,0,1,1,1,1,1,1
838,0,0,0,0,0,0,1,1,1,1,1,1
839,0,0,0,0,0,0,0,1,1,1,1,1
840,1,0,0,1,0,0,0,0,0,0,1,1
841,1,1,1,1,1,0,1,0,0,1,1,1
842,1,1,1,1,1,1,0,1,0,0,1,1
843,1,1,1,1,1,1,0,0,1,0,1,1
844,1,1,1,1,1,1,0,0,0,0,0,0
845,1,1,1,1,1,1,1,0,0,0,0,1
846,1,1,1,1,1,1,0,0,0,0,0,0
847,1,1,1,1,1,1,1,0,0,0,0,0
848,1,1,1,1,1,1,1,1,0,0,0,0
849,1,1,1,1,1,1,0,0,1,0,0,0
850,1,1,1,1,1,1,0,0,0,0,0,0
851,1,1,1,1,1,1,1,0,0,0,0,0
852,1,1,1,1,1,1,1,1,0,0,0,0
853,0,1,1,1,1,1,1,1,1,1,0,0
854,0,0,0,0,0,1,0,1,1,0,0,0
855,0,0,0,0,0,0,1,1,1,1,1,0
856,0,0,0,0,0,0,1,1,1,1,1,1
857,0,0,0,0,0,0,0,0,1,1,0,0
858,0,0,0,0,0,0,1,0,0,1,1,1
859,0,0,0,0,0,0,1,1,1,1,1,1
860,0,0,0,0,0,0,1,1,1,1,1,1
861,0,0,0,0,0,0,1,1,1,1,1,1
862,1,0,0,1,0,0,0,0,0,0,0,1
863,1,1,1,1,1,1,0,0,0,0,0,0
864,1,1,1,1,1,1,1,0,0,0,0,0
865,1,1,1,1,1,1,1,1,0,0,0,0
866,1,1,1,1,1,1,1,1,1,0,0,0
867,1,1,1,1,1,1,0,1,1,0,0,0
868,1,1,1,1,1,1,0,0,1,1,0,0
869,0,0,1,0,1,1,1,1,1,1,0,1
870,0,0,0,0,0,0,1,1,1,1,0,1
871,0,0,0,0,0,0,0,1,1,1,1,0
872,1,0,0,1,1,0,0,0,0,0,1,0
873,1,1,0,0,1,0,1,0,0,1,1,0
874,1,1,1,1,0,1,0,1,0,1,1,1
875,1,1,1,1,1,1,0,0,0,0,0,0
876,1,1,1,1,1,1,1,0,0,0,0,0
877,0,1,1,0,1,1,1,1,1,0,1,1
878,0,0,0,0,0,0,1,1,1,1,1,1
879,0,0,0,1,0,0,0,0,1,1,0,1
880,0,0,0,0,0,0,1,1,1,1,1,1
881,1,0,0,1,0,0,0,0,0,1,1,0
882,1,1,0,1,1,0,0,0,0,1,0,0
883,1,1,1,1,1,1,0,0,0,0,0,0
884,1,1,1,1,1,1,1,0,0,0,1,1
885,0,1,1,0,0,1,1,1,1,1,1,1
886,0,0,0,0,0,0,1,1,1,0,1,1
887,1,0,0,1,0,0,0,0,1,1,0,1
888,0,0,0,0,0,0,1,0,0,1,1,1
889,0,0,0,0,0,0,1,1,0,1,0,0
890,0,0,0,0,0,0,1,1,1,1,1,0
891,0,0,0,0,0,0,0,1,1,1,1,1
892,0,0,0,0,0,0,1,1,1,1,1,1
893,1,0,0,0,0,0,0,1,0,1,1,1
894,0,0,0,0,0,0,1,0,1,1,1,1
895,1,0,0,0,0,0,0,1,0,1,1,1
896,0,0,0,0,0,0,1,0,1,1,1,1
897,1,1,1,1,0,0,0,0,0,0,0,0
898,1,1,1,1,1,0,1,0,1,0,1,1
899,1,1,1,1,1,1,0,1,0,1,0,1
900,1,1,1,0,1,1,1,1,1,0,1,1
901,1,1,1,1,1,1,0,0,0,0,0,0
902,1,1,1,1,1,1,0,0,0,0,0,0
903,1,1,1,1,1,1,1,0,0,0,0,0
904,1,1,1,1,1,1,0,1,0,0,0,0
905,1,1,1,1,1,1,0,0,0,0,0,0
906,1,1,1,1,1,1,0,0,0,0,0,0
907,1,1,1,1,1,1,0,0,0,0,0,0
908,1,1,1,1,1,1,0,0,0,0,0,0
909,1,1,1,1,1,1,0,0,0,0,0,0
910,1,1,1,1,1,1,1,1,1,0,0,0
911,1,1,1,1,1,1,0,0,0,0,0,0
912,1,1,1,1,1,1,1,0,1,0,0,0
913,1,1,1,1,1,1,0,1,0,0,0,0
914,1,1,1,1,1,1,0,0,1,0,0,0
915,1,1,1,1,1,1,0,0,0,0,0,0
916,1,1,1,1,1,1,1,1,0,0,0,0
917,0,0,1,0,1,1,1,1,1,1,1,0
918,0,0,0,0,0,0,1,1,1,1,1,1
919,0,0,0,0,0,0,0,1,1,1,1,1
920,0,0,0,0,0,0,1,1,1,1,1,1
921,0,0,0,0,0,0,1,1,1,1,1,1
922,0,0,0,0,0,0,1,1,1,1,1,1
923,0,0,0,0,0,0,0,0,1,1,1,1
924,0,0,0,0,0,0,1,0,1,1,1,1
925,0,0,0,0,0,0,1,1,1,1,1,1
926,0,0,0,0,0,0,0,1,1,1,1,1
927,0,0,0,0,0,0,1,1,1,1,1,1
928,0,0,0,0,0,0,0,1,0,1,1,1
929,1,1,0,1,1,0,0,0,0,0,0,1
930,1,1,1,1,1,1,1,0,0,0,0,1
931,1,1,1,1,1,1,0,1,0,0,0,1
932,1,1,1,0,1,1,1,1,1,0,1,1
933,1,1,1,1,1,1,0,1,1,0,1,1
934,0,0,0,0,0,0,1,1,1,0,0,0
935,0,0,0,0,0,0,1,1,1,1,0,1
936,0,0,0,0,0,0,1,1,1,1,0,1
937,0,0,0,0,0,0,1,1,1,1,1,1
938,0,0,0,0,0,0,0,1,1,1,1,1
939,0,0,0,0,0,0,1,1,1,1,1,1
940,0,0,0,0,0,0,1,1,1,1,1,1
941,0,0,0,0,0,0,0,0,1,1,1,1
942,0,0,0,0,0,0,1,1,1,1,1,1
943,0,0,0,0,0,0,0,1,0,1,1,1
944,0,0,0,0,0,0,1,1,1,1,1,1
945,0,0,0,0,0,0,0,1,1,1,1,1
946,1,0,0,0,0,0,0,0,0,0,1,1
947,1,1,1,0,0,0,1,0,0,1,1,1
948,1,1,1,1,1,1,1,1,0,0,0,1
949,1,1,1,1,1,1,0,0,0,0,0,0
950,1,1,1,1,1,1,1,0,0,0,0,1
951,1,1,1,1,1,1,1,1,0,0,0,0
952,1,1,1,1,1,1,0,1,1,0,0,0
953,0,0,0,0,0,0,1,1,1,1,1,1
954,0,0,0,0,0,0,1,1,1,1,1,1
955,0,0,0,0,0,0,0,1,1,1,1,1
956,0,0,0,0,0,0,1,1,1,1,1,1
957,0,0,0,0,0,0,1,1,1,1,1,1
958,0,0,0,0,0,0,0,0,0,1,1,1
959,1,1,0,0,0,0,0,0,0,0,1,1
960,0,1,1,0,0,0,1,1,0,0,1,1
961,0,0,1,0,0,0,1,1,1,1,1,1
962,0,0,0,0,0,0,0,1,1,1,1,1
963,0,0,0,0,0,0,1,1,1,1,1,1
964,0,0,0,0,0,0,1,1,1,1,1,1
965,0,0,0,0,0,0,0,1,1,1,1,1
966,0,0,0,0,0,0,1,0,1,1,1,1
967,0,0,0,0,0,0,0,0,0,1,1,1
968,1,0,0,0,0,0,0,0,0,1,1,1
969,1,1,1,1,1,1,0,0,0,0,1,0
970,1,1,1,1,1,1,0,0,0,0,0,0
971,1,1,1,1,1,1,1,0,0,0,0,0
972,1,1,1,1,1,1,0,0,0,0,0,0
973,1,1,1,1,1,1,0,0,0,0,0,0
974,1,1,1,1,1,1,1,1,1,0,0,0
975,1,1,1,1,1,1,0,1,1,0,0,0
976,0,0,1,1,1,1,1,1,1,1,0,0
977,0,0,0,0,0,1,1,1,1,1,0,0
978,0,0,0,0,0,0,0,1,1,1,0,0
979,0,0,0,0,0,0,1,1,1,1,1,0
980,0,0,0,0,0,0,0,1,0,1,1,0
981,0,0,0,0,0,0,0,0,0,1,1,0
982,1,1,0,0,0,0,1,0,0,1,1,1
983,1,1,1,1,1,1,0,0,0,0,0,0
984,1,1,1,1,1,1,1,0,0,0,1,1
985,1,1,1,1,1,1,0,1,0,0,0,1
986,1,1,1,1,1,1,0,0,0,0,0,0
987,1,1,1,1,1,1,1,1,0,0,0,0
988,0,1,1,0,1,1,1,1,1,0,0,1
989,0,0,0,0,0,1,1,1,1,1,0,0
990,0,0,0,0,0,0,1,1,1,1,1,1
991,0,0,0,0,0,0,1,1,1,1,1,1
992,1,0,0,1,0,0,0,0,0,1,1,0
993,1,1,0,1,1,0,1,0,0,1,0,0
994,1,1,1,1,1,1,1,1,0,0,1,0
995,1,1,1,1,1,1,0,0,0,0,1,1
996,1,1,1,1,1,1,0,0,0,0,0,0
997,1,1,1,1,1,1,1,0,0,0,0,0
998,0,1,1,0,1,1,1,1,1,1,0,1
999,0,0,0,0,0,1,1,1,1,1,1,1
1000,0,0,0,0,0,0,0,1,1,1,0,1
1001,0,0,0,0,0,0,0,0,1,1,1,1
1002,0,0,0,0,0,0,1,1,1,1,1,1
1003,0,0,0,0,0,0,0,1,1,1,1,0
1004,0,0,0,0,0,0,0,0,1,1,1,1
1005,0,0,0,0,0,0,1,1,1,1,1,1
1006,0,0,0,0,0,0,1,1,1,1,1,1
1007,0,0,0,0,0,0,0,1,1,1,1,1
1008,0,0,0,0,0,0,0,0,0,1,1,1
1009,0,0,0,0,0,0,1,1,1,1,1,1
1010,0,0,0,0,0,0,1,1,1,1,1,1
1011,0,0,0,0,0,0,0,1,1,1,1,1
1012,0,0,0,0,0,0,0,0,1,1,1,1
1013,0,0,0,0,0,0,0,0,0,1,1,1
1014,1,0,0,0,0,0,0,0,0,1,1,1
1015,0,0,0,0,0,0,1,1,1,1,1,1
1016,0,0,0,0,0,0,0,1,1,0,1,1
1017,1,0,0,0,0,0,0,0,1,0,1,1
1018,0,1,1,0,0,0,1,1,0,1,1,1
1019,0,0,0,0,0,0,1,1,1,1,1,1
1020,0,0,0,0,0,0,1,1,1,1,1,1
1021,0,0,0,0,0,0,0,1,1,1,1,1
1022,0,0,0,0,0,0,0,0,1,1,1,1
1023,1,1,0,1,0,0,0,0,0,1,1,0
1024,1,1,1,1,1,0,1,0,0,1,1,1
1025,0,1,1,0,0,1,1,1,0,1,1,1
1026,0,0,1,0,0,0,1,1,1,0,1,1
1027,0,0,0,0,0,0,1,1,1,0,1,1
1028,1,1,0,1,0,0,0,0,0,0,0,1
1029,1,1,1,1,1,1,1,0,0,1,0,1
1030,1,1,1,1,1,1,0,0,0,0,0,1
1031,0,1,1,0,1,1,1,1,1,0,0,0
1032,0,0,0,0,0,0,1,1,1,1,1,0
1033,1,0,0,1,0,0,0,0,1,0,1,0
1034,1,1,0,1,1,0,0,0,0,0,0,0
1035,0,0,1,0,0,1,1,1,0,1,1,1
1036,0,0,0,0,0,0,1,1,1,1,1,1
1037,1,0,0,1,0,0,0,0,1,0,1,0
1038,1,1,0,1,1,0,1,0,0,0,1,0
1039,1,1,1,1,1,1,0,0,0,0,1,0
1040,1,1,1,1,1,1,1,0,1,1,0,1
1041,1,1,1,1,1,1,1,1,0,0,0,1
1042,0,1,1,0,1,1,1,1,1,0,1,1
1043,1,1,1,1,1,1,0,0,0,0,1,0
1044,1,1,1,1,1,1,0,0,0,0,0,0
1045,1,1,1,1,1,1,1,0,0,1,0,0
1046,1,1,1,1,1,1,0,0,0,0,0,0
1047,1,1,1,1,1,1,0,0,0,0,0,0
1048,1,1,1,1,1,1,1,0,0,0,0,0
1049,1,1,1,1,1,1,0,1,0,0,0,0
1050,1,1,1,1,1,1,1,1,1,0,0,0
1051,0,0,0,0,0,1,1,1,1,1,0,1
1052,0,0,0,0,0,0,0,1,1,1,1,0
1053,0,0,0,0,0,0,1,0,1,1,1,0
1054,1,0,0,1,0,0,0,0,0,1,0,0
1055,1,1,1,1,1,1,0,0,0,0,0,0
1056,1,1,1,1,1,1,0,0,0,0,0,0
1057,1,1,1,1,1,1,0,0,0,0,0,0
1058,1,1,1,1,1,1,1,1,0,0,0,0
1059,1,1,1,1,1,1,0,1,1,0,0,0
1060,1,1,1,1,1,1,0,0,1,0,0,0
1061,1,1,1,1,1,1,0,0,0,0,0,0
1062,1,1,1,1,1,1,1,0,0,0,0,0
1063,0,1,1,1,1,1,1,1,1,1,0,0
1064,1,0,1,1,1,1,0,0,1,0,0,0
